"plot","ndvi","year","month","day"
"95",0.273743242025375,"1984","04","19"
"93",0.265208631753922,"1984","04","19"
"91",0.325205594301224,"1984","04","19"
"89",0.306879758834839,"1984","04","19"
"86",0.276223629713058,"1984","04","19"
"83",0.363223373889923,"1984","04","19"
"58",0.280687510967255,"1984","04","19"
"75",0.375328421592712,"1984","04","19"
"72",0.310184270143509,"1984","04","19"
"69",0.256316244602203,"1984","04","19"
"67",0.338544964790344,"1984","04","19"
"66",0.289739370346069,"1984","04","19"
"64",0.299311518669128,"1984","04","19"
"62",0.250997751951218,"1984","04","19"
"60",0.273525059223175,"1984","04","19"
"40",0.324337869882584,"1984","04","19"
"31",0.386630803346634,"1984","04","19"
"39",0.332387834787369,"1984","04","19"
"38",0.32671919465065,"1984","04","19"
"37",0.312591522932053,"1984","04","19"
"36",0.311797320842743,"1984","04","19"
"35",0.333534061908722,"1984","04","19"
"34",0.301635235548019,"1984","04","19"
"33",0.361060380935669,"1984","04","19"
"32",0.338808506727219,"1984","04","19"
"18",0.321256339550018,"1984","04","19"
"1",0.35320919752121,"1984","04","19"
"15",0.338925778865814,"1984","04","19"
"12",0.347799032926559,"1984","04","19"
"9",0.420736968517303,"1984","04","19"
"6",0.351408749818802,"1984","04","19"
"5",0.330546259880066,"1984","04","19"
"4",0.403454393148422,"1984","04","19"
"3",0.317595362663269,"1984","04","19"
"2",0.363150954246521,"1984","04","19"
"110",-0.0205043628811836,"1984","05","05"
"118",-0.0141938617452979,"1984","05","05"
"117",-0.00762403896078467,"1984","05","05"
"116",-0.0142811620607972,"1984","05","05"
"115",-0.0143683748319745,"1984","05","05"
"114",-0.0272400341928005,"1984","05","05"
"113",-0.0272400341928005,"1984","05","05"
"112",-0.027013448998332,"1984","05","05"
"111",-0.00802478566765785,"1984","05","05"
"109",-0.0482734926044941,"1984","05","05"
"100",-0.00842228531837463,"1984","05","05"
"108",-0.0364894345402718,"1984","05","05"
"107",-0.0286649316549301,"1984","05","05"
"106",-0.0344764105975628,"1984","05","05"
"105",-0.0303030479699373,"1984","05","05"
"104",-0.0202299151569605,"1984","05","05"
"103",-0.00818630959838629,"1984","05","05"
"102",-0.00165940017905086,"1984","05","05"
"101",-0.00186529778875411,"1984","05","05"
"88",-0.0261299107223749,"1984","05","05"
"65",-0.0405486151576042,"1984","05","05"
"85",-0.0203804019838572,"1984","05","05"
"82",-0.0262327063828707,"1984","05","05"
"79",-0.0202952995896339,"1984","05","05"
"77",-0.0326925925910473,"1984","05","05"
"74",-0.0360545925796032,"1984","05","05"
"71",-0.0404861718416214,"1984","05","05"
"70",-0.0371658131480217,"1984","05","05"
"68",-0.0408000834286213,"1984","05","05"
"63",-0.0496723912656307,"1984","05","05"
"51",-0.0205651167780161,"1984","05","05"
"61",-0.0425635278224945,"1984","05","05"
"59",-0.0433628261089325,"1984","05","05"
"57",-0.0493731908500195,"1984","05","05"
"56",-0.0487616173923016,"1984","05","05"
"55",-0.0356949083507061,"1984","05","05"
"54",-0.0375792905688286,"1984","05","05"
"53",-0.0290996115654707,"1984","05","05"
"52",-0.0300404541194439,"1984","05","05"
"29",0.0550341568887234,"1984","05","05"
"8",0.0851753354072571,"1984","05","05"
"27",0.0721129402518272,"1984","05","05"
"26",0.0781849250197411,"1984","05","05"
"23",0.0766112878918648,"1984","05","05"
"21",0.0691402778029442,"1984","05","05"
"19",0.0798117890954018,"1984","05","05"
"17",0.0737810060381889,"1984","05","05"
"14",0.0642265453934669,"1984","05","05"
"10",0.0562846288084984,"1984","05","05"
"96",-0.0018819544930011,"1984","05","05"
"73",-0.0270796362310648,"1984","05","05"
"94",-0.00168579118326306,"1984","05","05"
"92",-0.0205579455941916,"1984","05","05"
"90",-0.00131523213349283,"1984","05","05"
"87",-0.0142386350780725,"1984","05","05"
"84",-0.0141965691000223,"1984","05","05"
"81",-0.0385908633470535,"1984","05","05"
"78",-0.0327520854771137,"1984","05","05"
"76",-0.0426306575536728,"1984","05","05"
"41",6.31172806606628e-05,"1984","05","05"
"50",-0.022888807579875,"1984","05","05"
"42",0.00690166605636477,"1984","05","05"
"43",0.00690166605636477,"1984","05","05"
"44",0.0203990042209625,"1984","05","05"
"45",0.013259788043797,"1984","05","05"
"46",-0.00845245737582445,"1984","05","05"
"47",-0.00302929920144379,"1984","05","05"
"48",-0.0144921122118831,"1984","05","05"
"49",-0.0352808311581612,"1984","05","05"
"30",0.0721924602985382,"1984","05","05"
"7",0.113429866731167,"1984","05","05"
"28",0.0816563665866852,"1984","05","05"
"25",0.0839633122086525,"1984","05","05"
"24",0.0750129744410515,"1984","05","05"
"22",0.0765571892261505,"1984","05","05"
"20",0.0834261104464531,"1984","05","05"
"16",0.0834261104464531,"1984","05","05"
"13",0.0952741801738739,"1984","05","05"
"11",0.0952741801738739,"1984","05","05"
"99",-0.00837572477757931,"1984","05","05"
"80",-0.0143448011949658,"1984","05","05"
"98",-0.00224177050404251,"1984","05","05"
"97",-0.0144691104069352,"1984","05","05"
"95",-0.00242413650266826,"1984","05","05"
"93",-0.00242413650266826,"1984","05","05"
"91",-0.0144083732739091,"1984","05","05"
"89",-0.00842363573610783,"1984","05","05"
"86",-0.00201032613404095,"1984","05","05"
"83",-0.00802598707377911,"1984","05","05"
"58",-0.0201837569475174,"1984","05","05"
"75",-0.0143660828471184,"1984","05","05"
"72",-0.0201145894825459,"1984","05","05"
"69",-0.0197561513632536,"1984","05","05"
"67",-0.0316076651215553,"1984","05","05"
"66",-0.0200006458908319,"1984","05","05"
"64",-0.0295504778623581,"1984","05","05"
"62",-0.0145001243799925,"1984","05","05"
"60",-0.02482008934021,"1984","05","05"
"40",0.0289150644093752,"1984","05","05"
"31",0.0469505712389946,"1984","05","05"
"39",0.0357048846781254,"1984","05","05"
"38",0.00757159013301134,"1984","05","05"
"37",0.0302879475057125,"1984","05","05"
"36",0.029584227129817,"1984","05","05"
"35",0.0372816845774651,"1984","05","05"
"34",0.0231699738651514,"1984","05","05"
"33",0.029663972556591,"1984","05","05"
"32",0.0469505712389946,"1984","05","05"
"18",0.0912888571619987,"1984","05","05"
"1",0.113459900021553,"1984","05","05"
"15",0.0989067852497101,"1984","05","05"
"12",0.0931621119379997,"1984","05","05"
"9",0.0952741801738739,"1984","05","05"
"6",0.0952159762382507,"1984","05","05"
"5",0.113459900021553,"1984","05","05"
"4",0.128842875361443,"1984","05","05"
"3",0.113901518285275,"1984","05","05"
"2",0.113459900021553,"1984","05","05"
"110",0.448812991380692,"1984","07","08"
"118",0.321850150823593,"1984","07","08"
"117",0.366465419530869,"1984","07","08"
"116",0.285223722457886,"1984","07","08"
"115",0.287937134504318,"1984","07","08"
"114",0.329466432332993,"1984","07","08"
"113",0.376564294099808,"1984","07","08"
"112",0.386589556932449,"1984","07","08"
"111",0.471323996782303,"1984","07","08"
"109",0.445065021514893,"1984","07","08"
"100",0.415871202945709,"1984","07","08"
"108",0.384603321552277,"1984","07","08"
"107",0.453006088733673,"1984","07","08"
"106",0.453080117702484,"1984","07","08"
"105",0.458030492067337,"1984","07","08"
"104",0.480239868164062,"1984","07","08"
"103",0.375213593244553,"1984","07","08"
"102",0.394061923027039,"1984","07","08"
"101",0.424858391284943,"1984","07","08"
"88",0.285738795995712,"1984","07","08"
"65",0.379083156585693,"1984","07","08"
"85",0.295956283807755,"1984","07","08"
"82",0.285976350307465,"1984","07","08"
"79",0.29603374004364,"1984","07","08"
"77",0.292312324047089,"1984","07","08"
"74",0.223881587386131,"1984","07","08"
"71",0.35145103931427,"1984","07","08"
"70",0.386727511882782,"1984","07","08"
"68",0.358064919710159,"1984","07","08"
"63",0.283751666545868,"1984","07","08"
"51",0.264183402061462,"1984","07","08"
"61",0.312280774116516,"1984","07","08"
"59",0.315813601016998,"1984","07","08"
"57",0.357969105243683,"1984","07","08"
"56",0.396639496088028,"1984","07","08"
"55",0.475207597017288,"1984","07","08"
"54",0.347333192825317,"1984","07","08"
"53",0.258341282606125,"1984","07","08"
"52",0.270342856645584,"1984","07","08"
"29",0.41459122300148,"1984","07","08"
"8",0.399091243743896,"1984","07","08"
"27",0.424753546714783,"1984","07","08"
"26",0.379241853952408,"1984","07","08"
"23",0.368771642446518,"1984","07","08"
"21",0.322057634592056,"1984","07","08"
"19",0.409588068723679,"1984","07","08"
"17",0.433712035417557,"1984","07","08"
"14",0.378628820180893,"1984","07","08"
"10",0.420813292264938,"1984","07","08"
"96",0.333226531744003,"1984","07","08"
"73",0.37107452750206,"1984","07","08"
"94",0.350675612688065,"1984","07","08"
"92",0.2410027384758,"1984","07","08"
"90",0.277574002742767,"1984","07","08"
"87",0.297198474407196,"1984","07","08"
"84",0.314522296190262,"1984","07","08"
"81",0.410461723804474,"1984","07","08"
"78",0.303327649831772,"1984","07","08"
"76",0.345370560884476,"1984","07","08"
"41",0.35162341594696,"1984","07","08"
"50",0.396909236907959,"1984","07","08"
"42",0.372674137353897,"1984","07","08"
"43",0.384648025035858,"1984","07","08"
"44",0.384522587060928,"1984","07","08"
"45",0.372410535812378,"1984","07","08"
"46",0.421513646841049,"1984","07","08"
"47",0.410440713167191,"1984","07","08"
"48",0.425167441368103,"1984","07","08"
"49",0.44700026512146,"1984","07","08"
"30",0.438433468341827,"1984","07","08"
"7",0.518976390361786,"1984","07","08"
"28",0.447926312685013,"1984","07","08"
"25",0.352751225233078,"1984","07","08"
"24",0.308460712432861,"1984","07","08"
"22",0.335420161485672,"1984","07","08"
"20",0.391853332519531,"1984","07","08"
"16",0.4791219830513,"1984","07","08"
"13",0.511020243167877,"1984","07","08"
"11",0.412097603082657,"1984","07","08"
"99",0.327763140201569,"1984","07","08"
"80",0.288435041904449,"1984","07","08"
"98",0.290274977684021,"1984","07","08"
"97",0.233698979020119,"1984","07","08"
"95",0.305390745401382,"1984","07","08"
"93",0.287566900253296,"1984","07","08"
"91",0.326755106449127,"1984","07","08"
"89",0.319559812545776,"1984","07","08"
"86",0.281808763742447,"1984","07","08"
"83",0.328963249921799,"1984","07","08"
"58",0.285210847854614,"1984","07","08"
"75",0.488520324230194,"1984","07","08"
"72",0.360243767499924,"1984","07","08"
"69",0.384010523557663,"1984","07","08"
"67",0.360029518604279,"1984","07","08"
"66",0.321494430303574,"1984","07","08"
"64",0.313503295183182,"1984","07","08"
"62",0.263361752033234,"1984","07","08"
"60",0.281641513109207,"1984","07","08"
"40",0.371241182088852,"1984","07","08"
"31",0.392428696155548,"1984","07","08"
"39",0.342408716678619,"1984","07","08"
"38",0.394472360610962,"1984","07","08"
"37",0.350926280021667,"1984","07","08"
"36",0.361360549926758,"1984","07","08"
"35",0.380781233310699,"1984","07","08"
"34",0.411669939756393,"1984","07","08"
"33",0.404484331607819,"1984","07","08"
"32",0.414482951164246,"1984","07","08"
"18",0.361762464046478,"1984","07","08"
"1",0.389389038085938,"1984","07","08"
"15",0.36185085773468,"1984","07","08"
"12",0.361778944730759,"1984","07","08"
"9",0.473637521266937,"1984","07","08"
"6",0.397917181253433,"1984","07","08"
"5",0.361494064331055,"1984","07","08"
"4",0.344694823026657,"1984","07","08"
"3",0.352914124727249,"1984","07","08"
"2",0.370231598615646,"1984","07","08"
"110",0.224908471107483,"1984","07","24"
"118",0.136852368712425,"1984","07","24"
"117",0.117414973676205,"1984","07","24"
"116",0.114568337798119,"1984","07","24"
"115",0.120119087398052,"1984","07","24"
"114",0.163494467735291,"1984","07","24"
"113",0.117414973676205,"1984","07","24"
"112",0.173022732138634,"1984","07","24"
"111",0.243238940834999,"1984","07","24"
"109",0.195443257689476,"1984","07","24"
"100",0.189890682697296,"1984","07","24"
"108",0.195443257689476,"1984","07","24"
"107",0.218317940831184,"1984","07","24"
"106",0.20718389749527,"1984","07","24"
"105",0.195550665259361,"1984","07","24"
"104",0.20718389749527,"1984","07","24"
"103",0.201106861233711,"1984","07","24"
"102",0.189890682697296,"1984","07","24"
"101",0.225151464343071,"1984","07","24"
"88",0.114612385630608,"1984","07","24"
"65",0.168078362941742,"1984","07","24"
"85",0.104764528572559,"1984","07","24"
"82",0.136987209320068,"1984","07","24"
"79",0.121391966938972,"1984","07","24"
"77",0.14722603559494,"1984","07","24"
"74",0.143669500946999,"1984","07","24"
"71",0.210829004645348,"1984","07","24"
"70",0.218467816710472,"1984","07","24"
"68",0.190127089619637,"1984","07","24"
"63",0.159102395176888,"1984","07","24"
"51",0.0997841134667397,"1984","07","24"
"61",0.127376273274422,"1984","07","24"
"59",0.104749068617821,"1984","07","24"
"57",0.107208095490932,"1984","07","24"
"56",0.117385700345039,"1984","07","24"
"55",0.12328840047121,"1984","07","24"
"54",0.109983846545219,"1984","07","24"
"53",0.117385700345039,"1984","07","24"
"52",0.0997841134667397,"1984","07","24"
"29",0.184234857559204,"1984","07","24"
"8",0.125221207737923,"1984","07","24"
"27",0.184234857559204,"1984","07","24"
"26",0.195518657565117,"1984","07","24"
"23",0.200919598340988,"1984","07","24"
"21",0.200919598340988,"1984","07","24"
"19",0.212012737989426,"1984","07","24"
"17",0.189923852682114,"1984","07","24"
"14",0.184889987111092,"1984","07","24"
"10",0.162971422076225,"1984","07","24"
"96",0.18012897670269,"1984","07","24"
"73",0.217333719134331,"1984","07","24"
"94",0.151007384061813,"1984","07","24"
"92",0.140229299664497,"1984","07","24"
"90",0.169788733124733,"1984","07","24"
"87",0.179218098521233,"1984","07","24"
"84",0.179218098521233,"1984","07","24"
"81",0.24817068874836,"1984","07","24"
"78",0.166431084275246,"1984","07","24"
"76",0.208197012543678,"1984","07","24"
"41",0.209669262170792,"1984","07","24"
"50",0.18232236802578,"1984","07","24"
"42",0.209669262170792,"1984","07","24"
"43",0.189270749688148,"1984","07","24"
"44",0.150977715849876,"1984","07","24"
"45",0.159092739224434,"1984","07","24"
"46",0.159092739224434,"1984","07","24"
"47",0.150977715849876,"1984","07","24"
"48",0.189270749688148,"1984","07","24"
"49",0.156305462121964,"1984","07","24"
"30",0.274194806814194,"1984","07","24"
"7",0.21817147731781,"1984","07","24"
"28",0.255632489919662,"1984","07","24"
"25",0.247106939554214,"1984","07","24"
"24",0.213455751538277,"1984","07","24"
"22",0.214855194091797,"1984","07","24"
"20",0.234862297773361,"1984","07","24"
"16",0.255730479955673,"1984","07","24"
"13",0.250731945037842,"1984","07","24"
"11",0.211858808994293,"1984","07","24"
"99",0.080780066549778,"1984","07","24"
"80",0.15918442606926,"1984","07","24"
"98",0.140229299664497,"1984","07","24"
"97",0.0999667644500732,"1984","07","24"
"95",0.082735151052475,"1984","07","24"
"93",0.0914441049098969,"1984","07","24"
"91",0.143745228648186,"1984","07","24"
"89",0.157293081283569,"1984","07","24"
"86",0.150877758860588,"1984","07","24"
"83",0.15918442606926,"1984","07","24"
"58",0.152384728193283,"1984","07","24"
"75",0.19587130844593,"1984","07","24"
"72",0.183893010020256,"1984","07","24"
"69",0.144240364432335,"1984","07","24"
"67",0.161512583494186,"1984","07","24"
"66",0.156778514385223,"1984","07","24"
"64",0.173125013709068,"1984","07","24"
"62",0.159102395176888,"1984","07","24"
"60",0.148137420415878,"1984","07","24"
"40",0.169869005680084,"1984","07","24"
"31",0.225308418273926,"1984","07","24"
"39",0.189429447054863,"1984","07","24"
"38",0.15627022087574,"1984","07","24"
"37",0.183135181665421,"1984","07","24"
"36",0.183135181665421,"1984","07","24"
"35",0.137261211872101,"1984","07","24"
"34",0.196260362863541,"1984","07","24"
"33",0.217311099171638,"1984","07","24"
"32",0.239013895392418,"1984","07","24"
"18",0.184470370411873,"1984","07","24"
"1",0.165340855717659,"1984","07","24"
"15",0.190103799104691,"1984","07","24"
"12",0.210843339562416,"1984","07","24"
"9",0.195291101932526,"1984","07","24"
"6",0.190022572875023,"1984","07","24"
"5",0.179236441850662,"1984","07","24"
"4",0.163570165634155,"1984","07","24"
"3",0.174418076872826,"1984","07","24"
"2",0.180050238966942,"1984","07","24"
"110",0.495206207036972,"1984","09","10"
"118",0.379127353429794,"1984","09","10"
"117",0.378441721200943,"1984","09","10"
"116",0.308614194393158,"1984","09","10"
"115",0.311830312013626,"1984","09","10"
"114",0.324781447649002,"1984","09","10"
"113",0.361302047967911,"1984","09","10"
"112",0.429404079914093,"1984","09","10"
"111",0.52112078666687,"1984","09","10"
"109",0.424034029245377,"1984","09","10"
"100",0.425003439188004,"1984","09","10"
"108",0.434459686279297,"1984","09","10"
"107",0.482345312833786,"1984","09","10"
"106",0.471256345510483,"1984","09","10"
"105",0.489280939102173,"1984","09","10"
"104",0.448038160800934,"1984","09","10"
"103",0.421013802289963,"1984","09","10"
"102",0.422942787408829,"1984","09","10"
"101",0.412911385297775,"1984","09","10"
"88",0.249657794833183,"1984","09","10"
"65",0.434857726097107,"1984","09","10"
"85",0.287528693675995,"1984","09","10"
"82",0.327518194913864,"1984","09","10"
"79",0.307255804538727,"1984","09","10"
"77",0.283564239740372,"1984","09","10"
"74",0.22303095459938,"1984","09","10"
"71",0.307396292686462,"1984","09","10"
"70",0.405109882354736,"1984","09","10"
"68",0.369498789310455,"1984","09","10"
"63",0.244203418493271,"1984","09","10"
"51",0.245796486735344,"1984","09","10"
"61",0.317395597696304,"1984","09","10"
"59",0.315075308084488,"1984","09","10"
"57",0.367837101221085,"1984","09","10"
"56",0.366501063108444,"1984","09","10"
"55",0.492171466350555,"1984","09","10"
"54",0.289733856916428,"1984","09","10"
"53",0.240267530083656,"1984","09","10"
"52",0.27005398273468,"1984","09","10"
"29",0.448169648647308,"1984","09","10"
"8",0.335798352956772,"1984","09","10"
"27",0.418581992387772,"1984","09","10"
"26",0.341690361499786,"1984","09","10"
"23",0.30931481719017,"1984","09","10"
"21",0.287447035312653,"1984","09","10"
"19",0.401310235261917,"1984","09","10"
"17",0.428442031145096,"1984","09","10"
"14",0.316515326499939,"1984","09","10"
"10",0.387306302785873,"1984","09","10"
"96",0.353044748306274,"1984","09","10"
"73",0.381380349397659,"1984","09","10"
"94",0.362298041582108,"1984","09","10"
"92",0.257577210664749,"1984","09","10"
"90",0.318481385707855,"1984","09","10"
"87",0.312235027551651,"1984","09","10"
"84",0.300681054592133,"1984","09","10"
"81",0.462779343128204,"1984","09","10"
"78",0.263138741254807,"1984","09","10"
"76",0.3288913667202,"1984","09","10"
"41",0.326333165168762,"1984","09","10"
"50",0.398057907819748,"1984","09","10"
"42",0.396116197109222,"1984","09","10"
"43",0.383247673511505,"1984","09","10"
"44",0.369912028312683,"1984","09","10"
"45",0.336192578077316,"1984","09","10"
"46",0.368894219398499,"1984","09","10"
"47",0.413686782121658,"1984","09","10"
"48",0.445554316043854,"1984","09","10"
"49",0.413686782121658,"1984","09","10"
"30",0.366179794073105,"1984","09","10"
"7",0.44740828871727,"1984","09","10"
"28",0.405190527439117,"1984","09","10"
"25",0.335101634263992,"1984","09","10"
"24",0.260644406080246,"1984","09","10"
"22",0.316989690065384,"1984","09","10"
"20",0.351635038852692,"1984","09","10"
"16",0.456988453865051,"1984","09","10"
"13",0.479318350553513,"1984","09","10"
"11",0.387851268053055,"1984","09","10"
"99",0.307107776403427,"1984","09","10"
"80",0.263138741254807,"1984","09","10"
"98",0.307323634624481,"1984","09","10"
"97",0.252412647008896,"1984","09","10"
"95",0.31091445684433,"1984","09","10"
"93",0.307612180709839,"1984","09","10"
"91",0.342070311307907,"1984","09","10"
"89",0.318198382854462,"1984","09","10"
"86",0.301008552312851,"1984","09","10"
"83",0.356644868850708,"1984","09","10"
"58",0.292510122060776,"1984","09","10"
"75",0.448647230863571,"1984","09","10"
"72",0.325333714485168,"1984","09","10"
"69",0.367111772298813,"1984","09","10"
"67",0.337789803743362,"1984","09","10"
"66",0.304839819669724,"1984","09","10"
"64",0.27083832025528,"1984","09","10"
"62",0.251997768878937,"1984","09","10"
"60",0.257692933082581,"1984","09","10"
"40",0.336192578077316,"1984","09","10"
"31",0.407885283231735,"1984","09","10"
"39",0.338794112205505,"1984","09","10"
"38",0.369818657636642,"1984","09","10"
"37",0.34623458981514,"1984","09","10"
"36",0.326333165168762,"1984","09","10"
"35",0.348647981882095,"1984","09","10"
"34",0.444320470094681,"1984","09","10"
"33",0.395823627710342,"1984","09","10"
"32",0.421872794628143,"1984","09","10"
"18",0.354034721851349,"1984","09","10"
"1",0.327128857374191,"1984","09","10"
"15",0.333558768033981,"1984","09","10"
"12",0.342943966388702,"1984","09","10"
"9",0.451691150665283,"1984","09","10"
"6",0.364164650440216,"1984","09","10"
"5",0.298743367195129,"1984","09","10"
"4",0.343058526515961,"1984","09","10"
"3",0.29472953081131,"1984","09","10"
"2",0.323684066534042,"1984","09","10"
"110",0.376548498868942,"1984","09","26"
"118",0.301896333694458,"1984","09","26"
"117",0.29737201333046,"1984","09","26"
"116",0.253824800252914,"1984","09","26"
"115",0.266539543867111,"1984","09","26"
"114",0.303524047136307,"1984","09","26"
"113",0.287723690271378,"1984","09","26"
"112",0.312276691198349,"1984","09","26"
"111",0.404143631458282,"1984","09","26"
"109",0.474786221981049,"1984","09","26"
"100",0.451448827981949,"1984","09","26"
"108",0.450433552265167,"1984","09","26"
"107",0.512354493141174,"1984","09","26"
"106",0.523320615291595,"1984","09","26"
"105",0.501308739185333,"1984","09","26"
"104",0.490094482898712,"1984","09","26"
"103",0.458708077669144,"1984","09","26"
"102",0.471702069044113,"1984","09","26"
"101",0.438499331474304,"1984","09","26"
"88",0.316534459590912,"1984","09","26"
"65",0.457266986370087,"1984","09","26"
"85",0.337866991758347,"1984","09","26"
"82",0.338025242090225,"1984","09","26"
"79",0.325165092945099,"1984","09","26"
"77",0.313851922750473,"1984","09","26"
"74",0.277234971523285,"1984","09","26"
"71",0.353446692228317,"1984","09","26"
"70",0.446923315525055,"1984","09","26"
"68",0.420859098434448,"1984","09","26"
"63",0.255347013473511,"1984","09","26"
"51",0.255769729614258,"1984","09","26"
"61",0.285337597131729,"1984","09","26"
"59",0.300699859857559,"1984","09","26"
"57",0.343948155641556,"1984","09","26"
"56",0.370410412549973,"1984","09","26"
"55",0.481702327728271,"1984","09","26"
"54",0.372748672962189,"1984","09","26"
"53",0.267783463001251,"1984","09","26"
"52",0.291119009256363,"1984","09","26"
"29",0.468677490949631,"1984","09","26"
"8",0.370784431695938,"1984","09","26"
"27",0.400695502758026,"1984","09","26"
"26",0.412736535072327,"1984","09","26"
"23",0.367433816194534,"1984","09","26"
"21",0.3548484146595,"1984","09","26"
"19",0.499813109636307,"1984","09","26"
"17",0.476847290992737,"1984","09","26"
"14",0.398031324148178,"1984","09","26"
"10",0.436458677053452,"1984","09","26"
"96",0.329060137271881,"1984","09","26"
"73",0.337742894887924,"1984","09","26"
"94",0.347515642642975,"1984","09","26"
"92",0.29143238067627,"1984","09","26"
"90",0.300487786531448,"1984","09","26"
"87",0.295584172010422,"1984","09","26"
"84",0.295795500278473,"1984","09","26"
"81",0.325496047735214,"1984","09","26"
"78",0.334692418575287,"1984","09","26"
"76",0.330773502588272,"1984","09","26"
"41",0.418519973754883,"1984","09","26"
"50",0.494848608970642,"1984","09","26"
"42",0.419673085212708,"1984","09","26"
"43",0.406658440828323,"1984","09","26"
"44",0.40693986415863,"1984","09","26"
"45",0.394719839096069,"1984","09","26"
"46",0.421606928110123,"1984","09","26"
"47",0.392640858888626,"1984","09","26"
"48",0.468400150537491,"1984","09","26"
"49",0.435735613107681,"1984","09","26"
"30",0.40311124920845,"1984","09","26"
"7",0.498745977878571,"1984","09","26"
"28",0.470294505357742,"1984","09","26"
"25",0.35694020986557,"1984","09","26"
"24",0.296786427497864,"1984","09","26"
"22",0.330044955015182,"1984","09","26"
"20",0.400641351938248,"1984","09","26"
"16",0.495641797780991,"1984","09","26"
"13",0.575975656509399,"1984","09","26"
"11",0.438221275806427,"1984","09","26"
"99",0.344282865524292,"1984","09","26"
"80",0.310730576515198,"1984","09","26"
"98",0.364228755235672,"1984","09","26"
"97",0.276957243680954,"1984","09","26"
"95",0.336713701486588,"1984","09","26"
"93",0.314059138298035,"1984","09","26"
"91",0.363014310598373,"1984","09","26"
"89",0.37646558880806,"1984","09","26"
"86",0.32315981388092,"1984","09","26"
"83",0.345920562744141,"1984","09","26"
"58",0.301532775163651,"1984","09","26"
"75",0.397145807743073,"1984","09","26"
"72",0.358621776103973,"1984","09","26"
"69",0.355870574712753,"1984","09","26"
"67",0.383966565132141,"1984","09","26"
"66",0.329350829124451,"1984","09","26"
"64",0.339377135038376,"1984","09","26"
"62",0.280317693948746,"1984","09","26"
"60",0.306564003229141,"1984","09","26"
"40",0.363105714321136,"1984","09","26"
